iter	Logloss
505	0.006981411199
506	0.006981383212
507	0.006981383212
508	0.006981383212
509	0.006981382103
510	0.006981360795
511	0.006981360795
512	0.006981360795
513	0.006981315935
514	0.006981307444
515	0.006981307498
516	0.006981301279
517	0.006981274806
518	0.006981270848
519	0.006981252696
520	0.006981245259
521	0.006981241095
522	0.006981195937
523	0.00698119088
524	0.006981163164
525	0.00698116941
526	0.006981144262
527	0.006981144262
528	0.006981131435
529	0.00698113084
530	0.00698113084
531	0.006981115806
532	0.006979647853
533	0.006979511063
534	0.006964331826
535	0.006964324173
536	0.006964313059
537	0.006964306434
538	0.006964301648
539	0.006964285694
540	0.006964284315
541	0.006964272417
542	0.00696426947
543	0.00696426947
544	0.00696426947
545	0.00696426947
546	0.00696426947
547	0.006964229341
548	0.006964229341
549	0.006964206248
550	0.006964199121
551	0.006964164807
552	0.006964146743
553	0.006963919592
554	0.0069638826
555	0.006963866592
556	0.006963861859
557	0.00696384934
558	0.006963817431
559	0.006963790526
560	0.006963772219
561	0.006963772949
562	0.006963731117
563	0.006963725709
564	0.006963725033
565	0.006963704698
566	0.006963697127
567	0.006963676873
568	0.006963611687
569	0.006963564961
570	0.006963564926
571	0.006963524175
572	0.006963499605
573	0.006963503552
574	0.006963447172
575	0.006963434788
576	0.006963420132
577	0.006963421943
578	0.006963414696
579	0.006963406828
580	0.006963405178
581	0.006963390955
582	0.006963377732
583	0.006963374668
584	0.00696337218
585	0.006963360417
586	0.006963356118
587	0.006963328455
588	0.006963307715
589	0.006963294952
590	0.006963285839
591	0.006963271832
592	0.006963253534
593	0.006963044878
594	0.006963055127
595	0.006963036036
596	0.006963036117
597	0.006963021894
598	0.006962984974
599	0.006962938987
600	0.006962941583
601	0.006962923276
602	0.006962928224
603	0.006962928819
604	0.006962921816
605	0.006962884824
606	0.006962883526
607	0.006962881282
608	0.006962863552
609	0.006962869204
610	0.006962860145
611	0.006962845192
612	0.006962846165
613	0.006962818124
614	0.006962808795
615	0.006962793895
616	0.006962780726
617	0.006962739354
618	0.006962699289
619	0.006962658241
620	0.006962655916
621	0.006962640016
622	0.006962602591
623	0.006962590369
624	0.006962585096
625	0.006962577551
626	0.006962556324
627	0.006962558028
628	0.006962409421
629	0.006962375674
630	0.006962371212
631	0.006962349499
632	0.006962347417
633	0.006962348011
634	0.006962337736
635	0.006962331111
636	0.0069623356
637	0.006962325595
638	0.006962321268
639	0.006962299338
640	0.006962307072
641	0.006962279382
642	0.006962244175
643	0.006962208572
644	0.006962169011
645	0.00696214581
646	0.006962137589
647	0.006962089241
648	0.006962066121
649	0.006962074071
650	0.006962075531
651	0.006962068365
652	0.006962049969
653	0.006962054972
654	0.006962047049
655	0.006962037557
656	0.006962018575
657	0.006961990317
658	0.006961983503
659	0.006961981313
660	0.006961974093
661	0.006961933072
662	0.006961937047
663	0.00696188283
664	0.006961885101
665	0.006961886562
666	0.006961884858
667	0.006961873095
668	0.006961867417
669	0.006961836067
670	0.006961836067
671	0.006961832444
672	0.006961826711
673	0.006961844071
674	0.006961857456
675	0.006961858132
676	0.006961858132
677	0.006961858132
678	0.006961858132
679	0.006961849993
680	0.006961849993
681	0.006961847532
682	0.006961847532
683	0.006961845829
684	0.006961845829
685	0.006961845829
686	0.00696184061
687	0.006961840015
688	0.006961836986
689	0.006961834066
690	0.006961834066
691	0.006961827063
692	0.006961827063
693	0.006961827063
694	0.006961828982
695	0.006961828982
696	0.006961829767
697	0.006961801347
698	0.006961798426
699	0.006961782391
700	0.006961778227
701	0.006961782364
702	0.006961755567
703	0.006961733366
704	0.006961702107
705	0.006961656489
706	0.006961627907
707	0.006961589393
708	0.006961576224
709	0.006961563893
710	0.006961547263
711	0.006961533229
712	0.006961524982
713	0.00696151184
714	0.006961501393
715	0.006961483384
716	0.006961470891
717	0.006961468133
718	0.006961411049
719	0.006961385469
720	0.006961378465
721	0.006961365161
722	0.006961369785
723	0.006961361619
724	0.006961345584
725	0.006961327466
726	0.00696132122
727	0.006961309457
728	0.006961298938
729	0.006961298938
730	0.006961298938
731	0.006961298938
732	0.006961272682
733	0.006961282038
734	0.006961282038
735	0.006961282038
736	0.006961282038
737	0.006961282038
738	0.006961271979
739	0.006961271979
740	0.006961271979
741	0.006961271979
742	0.006961271979
743	0.006961271979
744	0.006961271979
745	0.006961268409
746	0.006961268409
747	0.006961268409
748	0.006961268409
749	0.006961268409
750	0.006961268409
751	0.006961268409
752	0.006961268409
753	0.006961268409
754	0.006961268409
755	0.006961268409
756	0.006961268409
757	0.006961268409
758	0.006961268409
759	0.006961268409
760	0.00696124921
761	0.006961240044
762	0.006961240044
763	0.006961240044
764	0.006961240044
765	0.006961240044
766	0.006961231346
767	0.006961220502
768	0.006961201331
769	0.006961178751
770	0.00696112613
771	0.006961130538
772	0.006961073283
773	0.006961058302
774	0.006961053111
775	0.006961021689
776	0.006961019661
777	0.006960998515
778	0.006960986104
779	0.006960990511
780	0.006960990511
781	0.006960986239
782	0.006960981534
783	0.006960981534
784	0.006960981534
785	0.006960981534
786	0.006960970105
787	0.006960958531
788	0.006960952285
789	0.00696094758
790	0.006960940657
791	0.006960928868
792	0.00696089193
793	0.006960851801
794	0.00696081261
795	0.006960813637
796	0.00696080539
797	0.00696080539
798	0.00696080539
799	0.00696080539
800	0.00696080539
801	0.00696081142
802	0.006959471606
803	0.006959432198
804	0.006959433955
805	0.006959404211
806	0.006959377035
807	0.006959355321
808	0.006959344153
809	0.006959334716
810	0.006959327244
811	0.006959315833
812	0.006959283681
813	0.006959280274
814	0.006959223002
815	0.006959197043
816	0.006959170759
817	0.006959149235
818	0.006959135606
819	0.006959122437
820	0.00695911538
821	0.006959112757
822	0.006959098317
823	0.006959088123
824	0.006959091016
825	0.006959084959
826	0.006959085202
827	0.006959084229
828	0.006959088447
829	0.006959084337
830	0.006959063786
831	0.006959078739
832	0.006959079686
833	0.006959068302
834	0.006959067572
835	0.006959055403
836	0.006959056458
837	0.006959043262
838	0.006959048724
839	0.006959036015
840	0.006959039638
841	0.006959038151
842	0.006959035799
843	0.006959025523
844	0.006959005134
845	0.006958997879
846	0.006958943554
847	0.006958811469
848	0.006958791865
849	0.006958774288
850	0.006958779183
851	0.006958777074
852	0.006958775036
853	0.006958764869
854	0.006958768519
855	0.006958763057
856	0.006958764409
857	0.006958754945
858	0.006958760164
859	0.006958730004
860	0.006958663673
861	0.006958626329
862	0.006958623301
863	0.006958619975
864	0.006958608537
865	0.006958609267
866	0.006958612737
867	0.006958609222
868	0.006958592376
869	0.006958603652
870	0.006958593764
871	0.006958592845
872	0.006958598658
873	0.006958592196
874	0.00695858549
875	0.006957256021
876	0.00695726097
877	0.006957220354
878	0.006957218813
879	0.00695718293
880	0.006957165759
881	0.00695713651
882	0.006957109091
883	0.006957087729
884	0.006957071072
885	0.006957058281
886	0.006957044112
887	0.00695704011
888	0.006957033566
889	0.006956847778
890	0.006956826578
891	0.006956836773
892	0.006956836773
893	0.006956814275
894	0.006956814275
895	0.006956809353
896	0.006956809353
897	0.006956808812
898	0.006956808812
899	0.006956808812
900	0.006956808812
901	0.006956808812
902	0.006956787477
903	0.006956787477
904	0.006956787991
905	0.006956787991
906	0.006956787991
907	0.006956787991
908	0.006956787991
909	0.006956794778
910	0.006956783719
911	0.006956764439
912	0.006956749133
913	0.006956711412
914	0.0069566831
915	0.00695665998
916	0.006956620392
917	0.006956591035
918	0.00695657692
919	0.00695656513
920	0.006956532969
921	0.006956532969
922	0.006956532969
923	0.006956532969
924	0.006956532969
925	0.006956532969
926	0.006956532969
927	0.006956542488
928	0.006956542488
929	0.006956542488
930	0.006956542488
931	0.006956542488
932	0.006956542488
933	0.006956542488
934	0.006956542488
935	0.00695653205
936	0.00695653205
937	0.00695653205
938	0.006956517691
939	0.006956523208
940	0.006956523208
941	0.006956523208
942	0.006956522234
943	0.006956501278
944	0.006956495248
945	0.006956505875
946	0.00695649449
947	0.00695649449
948	0.00695649449
949	0.006956482674
950	0.006956482674
951	0.006956472587
952	0.006956472587
953	0.006956472587
954	0.006956482061
955	0.006956482061
956	0.006956482061
957	0.00695647238
958	0.00695647238
959	0.006956473165
960	0.006956473165
961	0.006956473165
962	0.006956479222
963	0.006956447124
964	0.00695640778
965	0.00695640778
966	0.00695640778
967	0.006956372339
968	0.006956361847
969	0.006956361847
970	0.006956361847
971	0.006956361414
972	0.006956362956
973	0.006956362956
974	0.006956362956
975	0.006956362956
976	0.006956362956
977	0.006956362956
978	0.006956362956
979	0.006956367039
980	0.006956352157
981	0.006956342125
982	0.00695633093
983	0.006956339772
984	0.006956324251
985	0.006956324035
986	0.006956316815
987	0.006956304998
988	0.006956295993
989	0.006956292127
990	0.006956292127
991	0.006956292127
992	0.006956284636
993	0.006956279796
994	0.006956264437
995	0.006956264437
996	0.006956264437
997	0.006956264437
998	0.006956256946
999	0.0069562454
